"place","date","amount","source_infection_stage","source_vaccination_stage","source_variant_type","source_age_strata","destination_infection_stage","destination_vaccination_stage","destination_variant_type","destination_age_strata"
"50000",2020-03-03,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"50000",2020-03-07,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"50000",2020-03-09,30.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"50000",2020-03-11,70.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"50000",2020-03-13,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"50000",2020-12-24,2.46071428571429,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"50000",2020-12-25,4.39523809523809,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"50000",2020-12-26,12.1928571428571,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"50000",2020-12-28,41.2702380952381,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"50000",2020-12-29,18.8,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"50000",2021-04-08,0.354347826086956,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"50000",2021-04-09,0.67111801242236,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"50000",2021-04-10,1.68975155279503,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"50000",2021-04-11,1.77670807453416,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"50000",2021-04-12,1.07484472049689,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"50000",2021-11-17,2.36,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"50000",2021-11-18,1.78,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"50000",2021-11-19,6.39,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"50000",2021-11-24,153.5,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"50000",2021-11-25,25.25,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"51000",2020-01-01,5265440,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"51000",2020-01-01,1345951,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"51000",2020-03-03,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"51000",2020-03-05,40.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"51000",2020-03-06,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"51000",2020-03-07,40.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"51000",2020-03-08,150.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"51000",2020-10-15,5.77619047619043,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"51000",2020-10-16,12.1214285714286,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"51000",2020-10-17,23.7821428571429,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"51000",2020-10-18,28.0738095238095,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"51000",2020-10-19,32.4309523809524,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"51000",2021-03-25,5.01729776247837,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"51000",2021-03-26,7.31333907056792,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"51000",2021-03-27,19.0310671256454,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"51000",2021-03-28,21.0482788296041,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"51000",2021-03-29,26.2978485370051,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"51000",2021-11-13,18.99,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"51000",2021-11-14,17.71,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"51000",2021-11-17,123.26,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"51000",2021-11-18,63.81,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"51000",2021-11-19,77.3,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"53000",2020-01-01,4610537,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"53000",2020-01-01,1176513,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"53000",2020-01-17,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"53000",2020-02-24,60.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"53000",2020-02-25,40.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"53000",2020-02-26,70.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"53000",2020-02-27,90.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"53000",2020-11-12,13.7554945054944,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"53000",2020-11-13,37.1664835164836,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"53000",2020-11-14,57.3862637362638,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"53000",2020-11-15,66.0192307692308,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"53000",2020-11-16,116.445604395605,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"53000",2021-03-11,0.270088035214086,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"53000",2021-03-12,0.645571561958117,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"53000",2021-03-13,0.9503601440576,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"53000",2021-03-14,1.22913832199541,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"53000",2021-03-15,1.68065226090435,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"53000",2021-10-28,35.61,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"53000",2021-10-29,32.95,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"53000",2021-10-30,46.91,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"53000",2021-10-31,36.39,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"53000",2021-11-03,104.41,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"54000",2020-01-01,1080570,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"54000",2020-01-01,372184,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"54000",2020-03-13,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"54000",2020-03-14,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"54000",2020-03-15,60.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"54000",2020-03-16,40.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"54000",2020-03-17,40.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"54000",2020-12-10,11.4451473136915,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"54000",2020-12-11,19.8246967071057,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"54000",2020-12-12,42.5543327556325,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"54000",2020-12-13,43.9321490467938,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"54000",2020-12-14,63.524870017331,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"54000",2021-03-25,0.333353010625738,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"54000",2021-03-26,0.744889526058341,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"54000",2021-03-27,1.29725923427219,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"54000",2021-03-28,1.49712430426713,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"54000",2021-03-29,1.88420475628268,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"54000",2021-10-28,18.98,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"54000",2021-10-29,25.49,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"54000",2021-10-30,26.72,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"54000",2021-10-31,26.18,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"54000",2021-11-01,25.94,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"55000",2020-01-01,3519597,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"55000",2020-01-01,1011638,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"55000",2020-03-05,30.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"55000",2020-03-07,50.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"55000",2020-03-08,110.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"55000",2020-03-09,80.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"55000",2020-03-10,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"55000",2020-11-26,59.1698979591835,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"55000",2020-11-27,116.504081632653,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"55000",2020-11-28,214.488775510204,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"55000",2020-11-29,289.488775510204,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"55000",2020-11-30,364.27193877551,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"55000",2021-03-25,0.539260143198091,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"55000",2021-03-26,0.876230253437872,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"55000",2021-03-27,1.52800886464368,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"55000",2021-03-28,2.07750312535511,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"55000",2021-03-29,2.28889078304348,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"55000",2021-10-28,67.35,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"55000",2021-10-29,48.47,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"55000",2021-10-30,66.79,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"55000",2021-10-31,65.69,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"55000",2021-11-03,112.01,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"56000",2020-01-01,347220,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"56000",2020-01-01,99588,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"56000",2020-03-07,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"56000",2020-03-09,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"56000",2020-03-12,90.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"56000",2020-03-13,50.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"56000",2020-03-14,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"56000",2020-10-01,0.602123552123544,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"56000",2020-10-02,1.053861003861,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"56000",2020-10-03,2.27393822393823,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"56000",2020-10-04,3.64845559845559,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"56000",2020-10-05,2.52104247104247,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"56000",2020-10-15,0.121528378468295,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"56000",2020-10-16,0.264917825537294,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"56000",2020-10-17,0.319479007252645,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"56000",2020-10-18,0.616903985627748,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"56000",2020-10-19,0.482497172133858,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"56000",2021-11-11,3.15,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"56000",2021-11-12,2.5,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"56000",2021-11-13,4.31,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"56000",2021-11-14,4.73,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"56000",2021-11-17,14.57,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
